O,C,E,A,N,role,business_unit,functional_unit,department,team,supervisor,total_logons,avg_logon_hour,after_hours_logons,weekend_logons,active_months,after_hours_ratio,weekend_ratio
32,46,29,37,33,21,1,3,18,86,43,80,12.075,17,0,2,0.2125,0.0
21,38,21,21,29,38,1,6,12,19,50,115,12.57391304347826,82,0,2,0.7130434782608696,0.0
19,16,24,43,31,31,1,8,11,62,168,114,12.37719298245614,17,0,2,0.14912280701754385,0.0
22,22,39,40,33,32,1,3,10,68,56,80,12.5,0,0,2,0.0,0.0
20,22,19,37,36,1,1,3,16,56,226,80,13.0,0,0,2,0.0,0.0
18,24,32,25,26,9,1,3,16,67,196,80,12.5875,15,0,2,0.1875,0.0
23,45,18,25,26,42,1,9,14,46,185,139,12.820143884892087,0,0,2,0.0,0.0
43,44,42,10,34,40,1,2,18,40,174,119,11.378151260504202,43,0,2,0.36134453781512604,0.0
50,44,44,38,38,23,1,3,18,75,3,114,11.921052631578947,17,0,2,0.14912280701754385,0.0
31,34,39,33,25,6,1,2,16,82,136,80,11.0,40,0,2,0.5,0.0
30,16,32,22,28,13,1,2,16,43,9,80,12.0,40,0,2,0.5,0.0
45,19,35,17,36,42,1,4,18,36,44,80,10.5,40,0,2,0.5,0.0
34,35,18,35,36,16,1,0,21,9,135,389,11.52956298200514,241,0,2,0.6195372750642674,0.0
42,43,20,30,36,9,1,2,18,23,158,136,11.470588235294118,40,0,2,0.29411764705882354,0.0
21,45,19,18,25,28,1,5,12,15,33,80,12.5,40,0,2,0.5,0.0
50,43,45,44,30,9,1,2,16,43,9,80,12.0,40,0,2,0.5,0.0
32,40,17,33,28,42,1,8,14,70,170,115,12.643478260869566,16,0,2,0.1391304347826087,0.0
40,36,16,35,28,40,1,2,18,10,46,114,12.280701754385966,41,0,2,0.35964912280701755,0.0
33,43,10,18,36,28,1,5,12,81,127,95,11.978947368421053,48,15,2,0.5052631578947369,0.15789473684210525
42,20,40,16,26,6,1,2,16,82,136,110,11.10909090909091,40,0,2,0.36363636363636365,0.0
41,24,38,10,33,13,1,4,18,35,4,80,12.5375,43,0,2,0.5375,0.0
16,15,24,11,34,34,1,4,16,11,112,157,11.585987261146498,59,2,2,0.37579617834394907,0.012738853503184714
43,40,20,18,24,38,1,5,12,87,175,106,12.037735849056604,0,22,2,0.0,0.20754716981132076
46,30,49,16,31,6,1,2,18,22,191,127,11.440944881889763,44,0,2,0.3464566929133858,0.0
41,42,10,41,39,34,1,3,16,11,29,100,11.88,20,0,2,0.2,0.0
43,24,13,40,39,26,1,2,10,59,241,137,10.496350364963504,56,4,2,0.40875912408759124,0.029197080291970802
40,38,13,36,25,6,1,3,18,22,184,80,12.5125,41,0,2,0.5125,0.0
45,41,25,18,29,38,1,6,12,48,30,80,12.5,0,0,2,0.0,0.0
26,17,46,17,31,38,1,5,12,48,55,152,11.677631578947368,47,24,2,0.3092105263157895,0.15789473684210525
41,18,14,22,31,42,1,8,14,46,73,80,11.1,15,0,2,0.1875,0.0
26,39,19,20,30,42,1,8,14,4,114,80,11.5,40,0,2,0.5,0.0
29,17,26,30,37,42,1,8,14,54,161,80,12.0875,16,0,2,0.2,0.0
20,34,10,50,23,9,1,4,18,25,91,80,11.0,40,0,2,0.5,0.0
30,41,17,23,35,33,1,0,21,16,235,80,12.5625,19,0,2,0.2375,0.0
20,21,22,45,28,31,1,9,11,47,1,135,11.8,45,2,2,0.3333333333333333,0.014814814814814815
40,23,40,41,28,42,1,9,14,61,95,113,12.575221238938052,0,0,2,0.0,0.0
44,36,17,17,31,4,1,2,18,10,219,80,12.525,42,0,2,0.525,0.0
32,38,16,27,25,32,1,2,10,68,26,80,12.1,15,0,2,0.1875,0.0
42,38,48,20,34,28,1,6,12,27,154,80,12.5,0,0,2,0.0,0.0
16,25,24,35,33,23,1,3,18,24,14,147,12.591836734693878,23,2,2,0.1564625850340136,0.013605442176870748
19,18,39,30,25,4,1,3,18,40,237,111,11.567567567567568,40,0,2,0.36036036036036034,0.0
47,50,31,10,23,13,1,3,18,22,184,80,12.5125,41,0,2,0.5125,0.0
41,25,43,25,29,4,1,3,18,22,237,80,12.5,40,0,2,0.5,0.0
46,20,15,19,28,4,1,4,18,72,110,80,12.5875,18,0,2,0.225,0.0
32,41,38,18,34,28,1,6,12,27,154,128,12.4375,0,0,2,0.0,0.0
42,38,50,23,27,21,1,2,18,26,152,110,11.045454545454545,40,0,2,0.36363636363636365,0.0
37,39,27,20,34,28,1,6,12,65,69,150,11.666666666666666,25,37,2,0.16666666666666666,0.24666666666666667
20,13,31,21,35,23,1,4,18,17,82,80,12.0625,19,0,2,0.2375,0.0
39,16,30,21,34,31,1,9,11,47,1,111,11.846846846846846,40,0,2,0.36036036036036034,0.0
36,43,19,47,31,23,1,4,18,31,221,110,13.518181818181818,40,0,2,0.36363636363636365,0.0
12,16,20,40,30,13,1,2,18,40,174,80,11.5,40,0,2,0.5,0.0
12,44,35,20,27,13,1,3,18,22,184,80,12.5125,41,0,2,0.5125,0.0
11,38,26,40,38,42,1,9,14,70,218,134,12.828358208955224,2,0,2,0.014925373134328358,0.0
34,17,40,21,25,5,1,2,16,82,136,158,11.08860759493671,58,47,2,0.3670886075949367,0.2974683544303797
40,27,40,33,26,23,1,3,18,23,72,133,12.19548872180451,40,0,2,0.3007518796992481,0.0
11,40,26,44,31,38,1,5,12,63,190,80,11.575,17,0,2,0.2125,0.0
40,21,31,16,16,40,1,2,18,39,99,80,11.5,40,0,2,0.5,0.0
33,25,41,29,32,34,1,2,16,58,163,80,12.5125,0,0,2,0.0,0.0
39,38,45,19,28,34,1,3,16,58,124,96,13.0,0,16,2,0.0,0.16666666666666666
40,44,20,40,25,45,1,3,16,88,171,80,11.025,40,0,2,0.5,0.0
42,18,35,20,29,28,1,5,12,15,33,130,12.338461538461539,41,0,2,0.3153846153846154,0.0
31,21,19,45,20,43,1,2,18,23,158,80,11.5,40,0,2,0.5,0.0
40,30,39,36,36,9,1,5,7,3,169,89,10.96629213483146,41,7,2,0.4606741573033708,0.07865168539325842
39,38,39,14,28,42,1,9,14,33,88,80,12.5,40,0,2,0.5,0.0
34,21,35,39,33,13,1,4,18,10,243,115,13.017391304347827,0,0,2,0.0,0.0
14,23,32,21,32,9,1,2,18,25,204,166,12.734939759036145,58,25,2,0.3493975903614458,0.15060240963855423
34,17,46,44,30,28,1,6,12,20,98,80,12.5,0,0,2,0.0,0.0
45,42,25,41,35,21,1,2,18,21,179,80,11.5,40,0,2,0.5,0.0
47,22,46,23,26,9,1,2,18,25,204,98,12.653061224489797,58,0,2,0.5918367346938775,0.0
22,17,41,32,29,38,1,6,12,87,197,80,12.5375,15,0,2,0.1875,0.0
34,22,16,24,33,26,1,3,10,74,172,90,11.544444444444444,50,2,2,0.5555555555555556,0.022222222222222223
39,36,40,30,25,32,1,2,10,59,241,80,10.5,40,0,2,0.5,0.0
39,48,40,45,33,41,1,3,18,3,41,80,12.1875,17,0,2,0.2125,0.0
34,41,33,36,35,34,1,3,16,82,68,80,11.5125,40,0,2,0.5,0.0
32,40,34,41,25,28,1,5,12,8,17,80,13.5,40,0,2,0.5,0.0
27,39,42,19,37,9,1,3,18,18,120,80,13.5125,40,0,2,0.5,0.0
39,49,20,19,33,42,1,9,14,46,185,114,12.903508771929825,0,0,2,0.0,0.0
20,21,17,24,31,5,1,4,16,88,7,114,12.833333333333334,0,0,2,0.0,0.0
36,43,42,42,35,23,1,4,18,37,209,80,10.0,40,0,2,0.5,0.0
38,43,19,33,29,38,1,5,12,13,178,124,11.443548387096774,41,0,2,0.33064516129032256,0.0
36,36,28,15,27,23,1,4,18,24,215,80,12.0,0,0,2,0.0,0.0
49,30,17,39,32,42,1,9,14,4,205,80,11.5,40,0,2,0.5,0.0
44,25,42,11,30,28,1,5,12,15,33,80,12.5,40,0,2,0.5,0.0
26,21,42,20,31,28,1,5,12,8,17,80,13.5,40,0,2,0.5,0.0
37,34,35,25,27,42,1,8,14,46,73,113,11.398230088495575,16,0,2,0.1415929203539823,0.0
34,38,41,34,31,6,1,4,18,64,113,86,12.104651162790697,40,0,2,0.46511627906976744,0.0
36,43,29,25,25,31,1,8,11,71,181,80,12.175,40,0,2,0.5,0.0
45,21,31,21,26,35,1,3,16,58,124,80,13.0,0,0,2,0.0,0.0
44,39,40,19,35,28,1,6,12,27,154,108,11.925925925925926,18,11,2,0.16666666666666666,0.10185185185185185
16,42,42,37,24,23,1,3,18,75,3,80,12.0375,18,0,2,0.225,0.0
33,40,11,20,21,28,1,5,12,81,127,168,11.589285714285714,74,31,2,0.44047619047619047,0.18452380952380953
26,46,24,30,14,34,1,4,16,67,130,80,11.0,40,0,2,0.5,0.0
43,24,38,21,30,23,1,4,18,37,209,86,10.0,40,0,2,0.46511627906976744,0.0
44,39,36,19,33,16,1,0,21,50,211,300,11.676666666666666,183,0,2,0.61,0.0
24,22,18,23,28,23,1,2,18,72,66,80,13.0,0,0,2,0.0,0.0
33,20,40,22,35,22,1,2,10,74,238,100,10.97,53,2,2,0.53,0.02
37,40,34,30,31,26,1,3,10,59,22,121,10.652892561983471,46,0,2,0.38016528925619836,0.0
47,44,23,23,37,42,1,8,14,4,114,80,11.5,40,0,2,0.5,0.0
26,19,37,36,24,42,1,9,14,33,88,80,12.5,40,0,2,0.5,0.0
33,25,28,35,30,9,1,4,18,25,91,80,11.0,40,0,2,0.5,0.0
24,46,22,47,30,45,1,2,16,88,24,177,12.44632768361582,20,2,2,0.11299435028248588,0.011299435028248588
33,40,16,39,33,43,1,3,18,14,87,80,11.5625,15,0,2,0.1875,0.0
12,24,15,22,19,9,1,4,18,38,70,123,12.260162601626016,40,0,2,0.3252032520325203,0.0
32,48,10,23,25,9,1,4,18,25,91,120,11.15,40,0,2,0.3333333333333333,0.0
37,33,19,38,37,33,1,0,21,0,139,109,13.229357798165138,0,25,2,0.0,0.22935779816513763
36,40,19,10,33,13,1,2,18,39,99,141,11.539007092198581,41,0,2,0.2907801418439716,0.0
24,43,24,36,39,6,1,2,18,40,174,111,11.36936936936937,40,0,2,0.36036036036036034,0.0
47,34,43,47,40,28,1,6,12,49,123,140,13.407142857142857,63,0,2,0.45,0.0
40,44,22,16,32,28,1,5,12,49,145,80,11.525,40,0,2,0.5,0.0
16,16,34,23,28,28,1,5,12,49,145,80,11.5125,40,0,2,0.5,0.0
49,40,43,15,31,40,1,4,18,22,132,80,11.5125,40,0,2,0.5,0.0
23,34,30,44,33,41,1,4,18,3,77,80,11.5875,17,0,2,0.2125,0.0
39,17,19,19,23,41,1,4,18,3,77,137,11.642335766423358,25,24,2,0.18248175182481752,0.17518248175182483
36,49,17,50,26,41,1,3,18,3,41,80,12.2875,17,0,2,0.2125,0.0
47,44,44,21,27,31,1,8,11,55,96,102,12.431372549019608,7,0,2,0.06862745098039216,0.0
47,14,20,26,34,4,1,2,18,24,219,94,12.03191489361702,12,2,2,0.1276595744680851,0.02127659574468085
31,34,36,34,26,28,1,5,12,27,16,80,12.0,0,0,2,0.0,0.0
38,46,41,36,32,42,1,2,18,72,66,129,12.75968992248062,0,0,2,0.0,0.0
28,23,18,32,27,13,1,3,18,40,78,80,11.5,40,0,2,0.5,0.0
38,16,18,38,37,23,1,4,18,36,44,80,10.5,40,0,2,0.5,0.0
19,15,45,20,32,28,1,5,12,8,17,134,12.977611940298507,40,0,2,0.29850746268656714,0.0
35,37,12,17,34,9,1,2,16,67,38,80,11.5,40,0,2,0.5,0.0
39,38,22,38,33,28,1,5,12,20,121,96,12.114583333333334,16,0,2,0.16666666666666666,0.0
37,40,11,23,24,38,1,6,12,7,23,139,12.60431654676259,0,6,2,0.0,0.04316546762589928
45,40,38,19,25,23,1,4,18,72,166,80,12.6125,18,0,2,0.225,0.0
26,24,40,16,29,45,1,2,16,11,228,80,13.5,0,0,2,0.0,0.0
36,19,40,26,31,9,1,2,18,14,62,118,12.305084745762711,0,0,2,0.0,0.0
30,27,39,18,38,42,1,8,14,33,35,113,11.654867256637168,21,0,2,0.18584070796460178,0.0
45,43,17,42,25,33,1,0,21,41,162,80,13.0,0,0,2,0.0,0.0
37,17,26,45,35,6,1,3,16,82,68,100,11.35,41,0,2,0.41,0.0
35,27,42,20,43,43,1,2,18,23,158,80,11.5,40,0,2,0.5,0.0
39,40,23,43,34,31,1,8,11,71,181,80,12.1125,40,0,2,0.5,0.0
37,36,23,43,25,23,1,2,18,31,232,80,12.0,0,0,2,0.0,0.0
32,36,39,39,28,42,1,9,14,46,185,80,13.0,0,0,2,0.0,0.0
16,27,37,14,23,9,1,3,16,67,196,80,12.5375,15,0,2,0.1875,0.0
46,39,24,18,24,19,1,4,10,74,84,80,13.0,0,0,2,0.0,0.0
23,19,19,43,32,13,1,2,18,22,191,113,11.548672566371682,40,0,2,0.35398230088495575,0.0
17,25,43,20,31,28,1,6,12,81,60,110,12.036363636363637,14,0,2,0.12727272727272726,0.0
30,33,14,38,25,38,1,5,12,63,190,80,11.575,17,0,2,0.2125,0.0
35,20,37,40,23,21,1,3,18,52,20,109,12.944954128440367,109,29,2,1.0,0.26605504587155965
41,38,40,28,28,5,1,3,16,58,124,80,13.0,0,0,2,0.0,0.0
38,50,22,30,36,20,1,4,16,88,2,124,12.733870967741936,0,0,2,0.0,0.0
33,47,12,40,29,28,1,5,12,15,33,80,12.5,40,0,2,0.5,0.0
28,26,15,18,23,9,1,3,18,64,159,144,10.965277777777779,50,0,2,0.3472222222222222,0.0
38,44,44,43,32,42,1,9,14,54,194,80,12.0,0,0,2,0.0,0.0
36,46,15,37,30,31,1,9,11,55,208,124,13.233870967741936,0,0,2,0.0,0.0
15,10,42,44,18,23,1,3,18,31,85,112,12.035714285714286,18,0,2,0.16071428571428573,0.0
45,42,38,16,28,31,1,9,11,55,208,80,13.0875,0,0,2,0.0,0.0
38,39,40,27,32,22,1,3,10,59,22,80,10.5375,40,0,2,0.5,0.0
37,38,16,45,25,9,1,2,18,83,52,120,11.216666666666667,26,0,2,0.21666666666666667,0.0
42,43,33,18,32,22,1,4,10,44,128,110,11.036363636363637,8,22,2,0.07272727272727272,0.2
46,38,42,46,34,28,1,5,12,15,33,80,12.5,40,0,2,0.5,0.0
48,36,23,17,31,41,1,3,18,3,41,80,12.1125,18,0,2,0.225,0.0
34,46,48,35,27,40,1,4,18,39,164,80,12.5,40,0,2,0.5,0.0
42,36,44,20,39,38,1,6,12,63,140,110,11.590909090909092,40,0,2,0.36363636363636365,0.0
23,17,39,30,27,26,1,2,10,44,0,141,11.929078014184396,56,0,2,0.3971631205673759,0.0
41,40,30,41,29,23,1,2,18,31,232,130,12.238461538461538,0,0,2,0.0,0.0
19,40,19,23,35,33,1,0,21,85,217,110,11.681818181818182,19,0,2,0.17272727272727273,0.0
48,24,10,41,37,16,1,0,21,29,39,280,11.789285714285715,156,0,2,0.5571428571428572,0.0
19,10,39,17,24,9,1,3,18,83,150,80,12.0375,18,0,2,0.225,0.0
24,35,16,30,30,42,1,9,14,33,88,111,12.18918918918919,40,0,2,0.36036036036036034,0.0
43,10,42,34,38,34,1,3,16,80,74,110,11.481818181818182,55,22,2,0.5,0.2
43,16,38,19,34,5,1,3,16,58,124,80,13.0,0,0,2,0.0,0.0
30,18,16,25,29,38,1,6,12,87,197,80,12.5375,18,0,2,0.225,0.0
37,22,39,25,29,42,1,8,14,46,73,80,11.025,18,0,2,0.225,0.0
37,39,19,47,35,6,1,4,18,40,212,126,11.579365079365079,11,2,2,0.0873015873015873,0.015873015873015872
20,19,40,36,35,9,1,4,18,38,70,80,12.5,40,0,2,0.5,0.0
46,35,50,42,31,36,1,3,16,6,10,113,11.849557522123893,20,2,2,0.17699115044247787,0.017699115044247787
23,36,22,14,37,1,1,2,18,3,220,112,11.357142857142858,40,0,2,0.35714285714285715,0.0
34,21,15,42,27,6,1,2,18,35,42,80,11.6,15,0,2,0.1875,0.0
37,36,30,41,25,9,1,2,18,18,51,80,13.0,0,0,2,0.0,0.0
17,15,39,15,22,31,1,8,11,62,168,80,12.575,15,0,2,0.1875,0.0
47,18,43,36,35,9,1,2,16,43,9,80,12.0,40,0,2,0.5,0.0
38,37,27,22,34,20,1,4,16,56,2,121,13.115702479338843,0,0,2,0.0,0.0
24,15,33,21,29,23,1,3,18,31,85,80,12.025,18,0,2,0.225,0.0
23,43,38,33,28,38,1,6,12,87,197,134,12.41044776119403,25,25,2,0.1865671641791045,0.1865671641791045
38,35,44,19,28,38,1,5,12,13,178,80,11.0625,37,0,2,0.4625,0.0
43,36,47,37,31,42,1,8,14,70,170,80,12.5375,18,0,2,0.225,0.0
19,27,23,44,23,25,1,0,20,32,213,80,13.4875,19,0,2,0.2375,0.0
43,20,46,17,20,21,1,4,18,52,122,133,13.345864661654135,20,0,2,0.15037593984962405,0.0
37,15,35,13,27,28,1,6,12,15,151,80,12.0375,0,0,2,0.0,0.0
34,39,37,19,32,45,1,3,16,11,29,88,12.568181818181818,6,0,2,0.06818181818181818,0.0
21,44,29,27,31,34,1,3,16,11,29,110,13.0,0,30,2,0.0,0.2727272727272727
44,14,20,27,33,45,1,2,16,80,6,130,13.392307692307693,61,0,2,0.46923076923076923,0.0
32,36,18,15,32,23,1,3,18,24,14,80,13.0125,1,0,2,0.0125,0.0
37,19,19,42,30,32,1,4,10,68,129,80,13.025,80,0,2,1.0,0.0
40,48,32,28,31,5,1,3,16,28,94,80,11.6375,18,0,2,0.225,0.0
47,42,12,37,34,42,1,9,14,61,95,80,12.5,0,0,2,0.0,0.0
44,40,35,47,31,40,1,2,18,35,42,80,11.575,16,0,2,0.2,0.0
37,22,24,20,33,26,1,2,10,44,0,80,12.525,42,0,2,0.525,0.0
48,33,20,45,28,34,1,3,16,43,111,80,12.525,42,0,2,0.525,0.0
41,45,24,39,23,22,1,4,10,74,80,127,12.818897637795276,0,0,2,0.0,0.0
30,48,26,24,23,20,1,0,21,57,173,102,11.96078431372549,20,0,2,0.19607843137254902,0.0
40,34,24,20,21,34,1,4,16,82,36,80,12.5,16,0,2,0.2,0.0
47,24,19,20,31,13,1,3,16,43,111,112,12.339285714285714,42,0,2,0.375,0.0
18,38,41,34,29,26,1,3,10,1,48,80,12.575,20,0,2,0.25,0.0
38,43,22,33,28,28,1,6,12,81,60,111,12.207207207207206,14,0,2,0.12612612612612611,0.0
37,20,41,19,31,23,1,2,18,31,232,80,12.0125,0,0,2,0.0,0.0
10,38,38,38,34,38,1,5,12,7,92,80,14.025,40,0,2,0.5,0.0
41,42,37,13,35,42,1,4,18,23,102,80,11.5,40,0,2,0.5,0.0
23,18,45,18,25,45,1,4,16,80,230,80,12.0,40,0,2,0.5,0.0
35,24,10,37,27,42,1,9,14,54,194,80,12.0,0,0,2,0.0,0.0
45,11,24,40,29,31,1,9,11,34,49,80,11.5125,40,0,2,0.5,0.0
35,17,39,41,32,28,1,6,12,81,60,132,11.787878787878787,25,0,2,0.1893939393939394,0.0
40,42,18,44,29,13,1,3,18,64,159,115,11.165217391304347,40,0,2,0.34782608695652173,0.0
40,19,44,10,37,23,1,3,18,75,3,80,12.05,17,0,2,0.2125,0.0
17,42,38,18,28,40,1,2,18,39,99,80,11.5,40,0,2,0.5,0.0
44,30,11,18,19,9,1,3,18,42,229,102,11.950980392156863,19,0,2,0.18627450980392157,0.0
37,39,14,38,28,38,1,6,12,79,31,92,11.576086956521738,52,0,2,0.5652173913043478,0.0
19,14,48,43,28,28,1,5,12,15,33,80,12.5,40,0,2,0.5,0.0
39,22,42,38,38,29,1,2,4,3,160,118,11.601694915254237,42,0,2,0.3559322033898305,0.0
39,33,36,34,31,9,1,3,18,83,150,80,12.0375,20,0,2,0.25,0.0
43,19,21,24,27,32,1,4,10,1,116,133,11.789473684210526,48,20,2,0.3609022556390977,0.15037593984962405
22,34,16,42,27,42,1,8,14,70,170,80,12.5625,17,0,2,0.2125,0.0
42,22,31,42,29,43,1,4,18,14,155,136,11.735294117647058,40,0,2,0.29411764705882354,0.0
44,30,14,30,15,1,1,4,18,72,166,178,12.634831460674157,22,38,2,0.12359550561797752,0.21348314606741572
39,19,23,44,34,41,1,3,18,3,41,127,12.062992125984252,18,0,2,0.14173228346456693,0.0
13,36,18,23,25,42,1,9,14,61,95,104,12.5,0,0,2,0.0,0.0
47,30,26,43,24,38,1,5,12,19,227,80,11.5,40,0,2,0.5,0.0
40,21,19,30,22,22,1,2,10,59,241,80,10.5125,40,0,2,0.5,0.0
43,45,14,42,30,28,1,6,12,65,69,116,11.741379310344827,17,0,2,0.14655172413793102,0.0
10,14,20,41,17,21,1,4,18,26,198,142,11.71830985915493,57,1,2,0.4014084507042254,0.007042253521126761
27,16,43,22,37,38,1,5,12,7,92,80,14.0375,40,0,2,0.5,0.0
16,46,17,44,37,1,1,4,10,3,84,80,12.575,21,0,2,0.2625,0.0
22,38,36,24,29,22,1,3,10,44,176,80,13.5,0,0,2,0.0,0.0
23,10,41,37,31,13,1,2,18,64,67,88,12.875,40,0,2,0.45454545454545453,0.0
23,23,43,13,27,20,1,0,20,69,195,80,12.5125,20,0,2,0.25,0.0
30,20,22,11,46,9,1,2,18,36,182,80,13.0125,37,0,2,0.4625,0.0
42,20,37,21,31,22,1,2,10,74,238,80,10.5125,40,0,2,0.5,0.0
40,42,32,21,30,38,1,6,12,63,140,121,11.760330578512397,40,0,2,0.3305785123966942,0.0
43,39,22,24,33,13,1,4,18,39,164,143,12.601398601398602,40,0,2,0.27972027972027974,0.0
37,50,41,20,32,32,1,2,10,44,0,80,12.5,40,0,2,0.5,0.0
40,42,17,37,33,42,1,8,14,61,115,80,13.5875,24,0,2,0.3,0.0
18,18,31,19,37,21,1,2,18,86,53,111,13.306306306306306,40,0,2,0.36036036036036034,0.0
30,43,21,28,28,1,1,3,10,3,105,80,12.075,18,0,2,0.225,0.0
24,34,45,38,32,28,1,6,12,8,106,80,12.0,40,0,2,0.5,0.0
45,36,33,15,33,13,1,3,16,43,111,80,12.5375,43,0,2,0.5375,0.0
33,18,37,25,27,42,1,8,14,4,114,80,11.5,40,0,2,0.5,0.0
47,22,39,15,33,23,1,4,18,24,215,112,12.205357142857142,0,0,2,0.0,0.0
26,36,41,13,31,43,1,3,18,14,87,80,11.5125,22,0,2,0.275,0.0
44,39,16,26,27,22,1,2,10,1,19,70,13.5,0,0,2,0.0,0.0
38,16,19,18,32,9,1,3,18,25,141,141,12.411347517730496,15,0,2,0.10638297872340426,0.0
41,29,35,19,38,28,1,6,12,20,98,100,12.2,4,0,2,0.04,0.0
40,41,33,30,38,21,1,2,18,52,180,80,11.0,40,0,2,0.5,0.0
15,13,39,24,29,23,1,4,18,23,102,80,11.5,40,0,2,0.5,0.0
42,33,20,44,35,32,1,3,10,30,97,80,12.55,17,0,2,0.2125,0.0
19,31,40,46,25,6,1,2,18,64,67,80,13.075,42,0,2,0.525,0.0
28,21,22,48,23,0,1,7,0,3,144,138,13.22463768115942,41,0,2,0.2971014492753623,0.0
20,24,16,27,30,9,1,2,18,38,63,80,11.475,40,0,2,0.5,0.0
37,41,46,19,28,42,1,8,14,46,73,80,11.075,18,0,2,0.225,0.0
18,35,39,49,21,11,1,9,14,70,61,80,13.0,0,0,2,0.0,0.0
16,20,22,16,31,20,1,3,16,28,117,116,11.525862068965518,19,0,2,0.16379310344827586,0.0
33,20,15,11,31,28,1,5,12,49,145,80,11.5125,40,0,2,0.5,0.0
38,22,31,16,36,23,1,4,18,17,82,80,12.075,17,0,2,0.2125,0.0
41,38,19,17,35,28,1,5,12,81,127,109,12.027522935779816,40,0,2,0.3669724770642202,0.0
30,41,22,21,33,23,1,2,18,72,66,80,13.0,0,0,2,0.0,0.0
33,37,30,17,26,22,1,4,10,68,129,116,12.775862068965518,80,0,2,0.6896551724137931,0.0
39,36,21,42,36,28,1,6,12,49,123,130,13.353846153846154,65,4,2,0.5,0.03076923076923077
42,18,23,16,31,1,1,7,0,3,144,111,13.27927927927928,40,0,2,0.36036036036036034,0.0
37,41,45,12,25,42,1,9,14,4,205,133,11.578947368421053,40,0,2,0.3007518796992481,0.0
34,43,31,27,21,40,1,3,18,35,21,80,12.1125,14,0,2,0.175,0.0
46,21,19,23,26,7,1,2,10,3,220,80,12.0,0,0,2,0.0,0.0
38,22,17,40,30,31,1,9,11,71,146,80,13.0,0,0,2,0.0,0.0
22,18,39,23,30,9,1,4,18,38,70,80,12.5,40,0,2,0.5,0.0
45,26,44,40,23,1,1,3,16,28,94,132,11.674242424242424,20,19,2,0.15151515151515152,0.14393939393939395
33,43,17,35,33,21,1,2,18,21,179,80,11.5,40,0,2,0.5,0.0
41,18,34,12,31,42,1,8,14,33,35,102,11.509803921568627,17,0,2,0.16666666666666666,0.0
37,14,14,37,28,6,1,4,16,28,8,80,11.5,40,0,2,0.5,0.0
43,19,18,16,29,28,1,6,12,65,69,97,11.670103092783505,14,0,2,0.14432989690721648,0.0
31,45,38,41,16,42,1,9,14,33,88,80,12.5,40,0,2,0.5,0.0
35,24,48,18,34,38,1,6,12,63,140,201,11.706467661691542,80,49,2,0.39800995024875624,0.24378109452736318
35,40,39,17,33,36,1,4,16,6,188,80,13.0,0,0,2,0.0,0.0
38,41,25,37,30,28,1,5,12,8,17,80,13.5,40,0,2,0.5,0.0
27,48,16,50,29,3,1,1,13,3,167,80,13.0,80,0,2,1.0,0.0
48,30,17,45,31,4,1,2,18,36,219,80,13.05,36,0,2,0.45,0.0
38,17,15,42,28,22,1,2,10,51,222,162,11.222222222222221,68,47,2,0.41975308641975306,0.29012345679012347
38,39,25,16,30,33,1,0,21,73,13,122,11.327868852459016,39,0,2,0.319672131147541,0.0
40,43,27,15,34,9,1,3,18,25,141,114,12.298245614035087,16,0,2,0.14035087719298245,0.0
42,15,21,35,33,5,1,3,16,82,68,133,11.225563909774436,50,0,2,0.37593984962406013,0.0
20,41,50,19,21,13,1,4,18,35,4,80,12.5375,43,0,2,0.5375,0.0
31,42,20,35,34,28,1,6,12,27,154,80,12.5,0,0,2,0.0,0.0
40,18,12,49,26,38,1,5,12,19,227,80,11.5,40,0,2,0.5,0.0
44,31,13,36,36,9,1,3,18,42,229,80,12.0875,13,0,2,0.1625,0.0
16,13,49,18,27,44,1,2,18,3,137,80,11.0,40,0,2,0.5,0.0
22,21,12,37,38,28,1,5,12,81,127,94,12.085106382978724,38,0,2,0.40425531914893614,0.0
40,36,41,43,32,9,1,4,18,38,70,80,12.5,40,0,2,0.5,0.0
41,43,16,41,27,1,1,3,18,64,159,110,11.1,40,0,2,0.36363636363636365,0.0
23,25,39,44,30,5,1,3,16,82,68,115,11.660869565217391,40,0,2,0.34782608695652173,0.0
42,42,13,14,34,28,1,6,12,65,69,80,11.5625,17,0,2,0.2125,0.0
48,40,39,41,24,28,1,6,12,27,154,110,12.136363636363637,9,8,2,0.08181818181818182,0.07272727272727272
17,36,46,20,30,38,1,6,12,19,50,80,13.0,80,0,2,1.0,0.0
14,17,35,25,27,9,1,3,18,25,141,124,12.0,34,1,2,0.27419354838709675,0.008064516129032258
40,15,39,10,31,9,1,3,18,83,150,80,12.05,20,0,2,0.25,0.0
49,37,32,41,24,28,1,5,12,81,127,113,11.982300884955752,40,0,2,0.35398230088495575,0.0
41,37,17,19,29,16,1,0,21,9,135,377,10.941644562334217,236,0,2,0.6259946949602122,0.0
15,42,41,43,36,38,1,5,12,7,92,124,13.935483870967742,40,0,2,0.3225806451612903,0.0
26,28,41,39,40,9,1,4,16,67,130,112,11.267857142857142,40,0,2,0.35714285714285715,0.0
31,22,19,37,38,23,1,2,18,75,131,150,11.913333333333334,18,24,2,0.12,0.16
35,35,20,16,31,32,1,4,10,51,149,120,11.383333333333333,42,0,2,0.35,0.0
41,33,21,41,33,26,1,4,10,51,149,96,11.708333333333334,40,0,2,0.4166666666666667,0.0
